club_name,club_handle,search_query,tweet_id_hash,conversation_id_hash,author_id_hash,created_at,lang,text,reference_type,referenced_tweet_id_hash,mentioned_club_handles,mentioned_user_hashes,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,public_metrics_json,source,collected_at
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,df02a80cffa8c862,17e6f62a34a5de19,7a597f34d11542f4,2026-06-16T21:10:23.000Z,pt,@manobritosccp @Corinthians Bom jogador mesmo,replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,0,0,0,1,"{""bookmark_count"": 0, ""impression_count"": 1, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,310d41398a2a8bd1,ecba522fc996eea7,769ee5d96fecdf84,2026-06-16T21:03:37.000Z,pt,@Corinthians JÁ SOMOS MAIS DE 52 MIL ASSINATURAS Apoiar a SAFIEL não é vender o clube. É pedir que o presidente assine o memorando não vinculante e permita que o projeto seja oficialmente analisado. https://t.co/JfYzt5sTxS O futuro do Corinthians está nas nossas mãos.,replied_to,ecba522fc996eea7,@Corinthians,,0,0,1,0,0,1,"{""bookmark_count"": 0, ""impression_count"": 1, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,858133bd298c118d,17e6f62a34a5de19,72294bc13e7918ba,2026-06-16T20:52:43.000Z,pt,@manobritosccp @Corinthians O Problema é só o TAL TRANSFERBAN. KKKKKKKKKKK,replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,98f2f686043d9d6f,98f2f686043d9d6f,e526dc41f41ceba6,2026-06-16T20:49:02.000Z,pt,Barcola acabo de entra tão de sacanagem kkkkkkk o cara é liso deu breca ele guarda mesmo jogadorzasso 👏🏾😎 seria muito feliz no @Corinthians eehehehehehehe mais vcs não estão preparados pra esse debate #CopaNaCazéTV,,,@Corinthians,,0,0,0,0,0,18,"{""bookmark_count"": 0, ""impression_count"": 18, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,048df27dca97ec7e,b0ef4bc0e299cb50,769ee5d96fecdf84,2026-06-16T20:49:00.000Z,pt,@Corinthians JÁ SOMOS MAIS DE 52 MIL ASSINATURAS Apoiar a SAFIEL não é vender o clube. É pedir que o presidente assine o memorando não vinculante e permita que o projeto seja oficialmente analisado. https://t.co/JfYzt5sTxS O futuro do Corinthians está nas nossas mãos.,replied_to,b0ef4bc0e299cb50,@Corinthians,,0,0,1,0,0,36,"{""bookmark_count"": 0, ""impression_count"": 36, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,4524e57836dd8169,66fb02eaceaa2029,769ee5d96fecdf84,2026-06-16T20:48:53.000Z,pt,@Corinthians JÁ SOMOS MAIS DE 52 MIL ASSINATURAS Apoiar a SAFIEL não é vender o clube. É pedir que o presidente assine o memorando não vinculante e permita que o projeto seja oficialmente analisado. https://t.co/JfYzt5sTxS O futuro do Corinthians está nas nossas mãos.,replied_to,66fb02eaceaa2029,@Corinthians,,0,0,2,0,0,95,"{""bookmark_count"": 0, ""impression_count"": 95, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,b30ba0a82f34483d,1816f70fec3ebdee,08487fe4caba6a08,2026-06-16T20:42:48.000Z,pt,@FielNaAlma @Corinthians uma vergonha te o teto da arena sujo,replied_to,1816f70fec3ebdee,@Corinthians,054a60b276501a71,0,0,0,0,0,21,"{""bookmark_count"": 0, ""impression_count"": 21, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,97f839afaea4d7a3,c0b4ad57d3d40792,86b3b281f2552613,2026-06-16T20:37:06.000Z,pt,@deoliveiracaue @Corinthians O meu foi normal.,replied_to,79f997c4e7a57c42,@Corinthians,7f4286e70074922b,0,0,0,0,0,28,"{""bookmark_count"": 0, ""impression_count"": 28, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,deaa59dd8543f491,c0b4ad57d3d40792,86b3b281f2552613,2026-06-16T20:36:45.000Z,pt,@Wes_Up @Corinthians Falando de PSJ eu não duvido de nada.,replied_to,436270b85fdf4542,@Corinthians,22cac6e2aeae9896,0,0,0,0,0,28,"{""bookmark_count"": 0, ""impression_count"": 28, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,c07c9bbda2c4cfbc,138b95120be751fd,08487fe4caba6a08,2026-06-16T20:36:39.000Z,pt,@ocamargoluiz @Corinthians bora trabalhar Corinthians,replied_to,138b95120be751fd,@Corinthians,917290fb41917760,0,0,0,0,0,22,"{""bookmark_count"": 0, ""impression_count"": 22, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,0fe6c0a983f11fc2,66fb02eaceaa2029,8f44a82b38f80b8a,2026-06-16T20:36:31.000Z,pt,"@Corinthians O cara passeando no bairro que só tem palmeirense. Absurdo, rescisão já!",replied_to,66fb02eaceaa2029,@Corinthians,,0,0,2,0,0,216,"{""bookmark_count"": 0, ""impression_count"": 216, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,9814208460a8e0a4,66fb02eaceaa2029,c3696047811ab269,2026-06-16T20:26:33.000Z,pt,"@Corinthians Os caras preferem pagar 6 por 1 pra ver ruínas de pedras na Europa do que explorar as maravilhas do Brasil. Se é pra ver pedras e tijolos, pelo menos vai pro Egito que tem alta engenharia da antiguidade.",replied_to,66fb02eaceaa2029,@Corinthians,,0,3,0,0,0,305,"{""bookmark_count"": 0, ""impression_count"": 305, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 3, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,a25613638651e92b,e39705e2e8b309eb,ed4f3492b3226e6a,2026-06-16T20:25:49.000Z,pt,@Gremio Alô @Corinthians. Bora trabalhar,replied_to,e39705e2e8b309eb,@Corinthians,d11ede0b14412afb,0,0,0,0,0,13,"{""bookmark_count"": 0, ""impression_count"": 13, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,bb6cdd934ab4c464,e3be41f8b436da08,2e96490d9c1e174e,2026-06-16T20:19:58.000Z,pt,@Corinthians Fala o placar,replied_to,e3be41f8b436da08,@Corinthians,,0,0,0,0,0,21,"{""bookmark_count"": 0, ""impression_count"": 21, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,76f743cc17346eae,17e6f62a34a5de19,e4a3e9ffdf380589,2026-06-16T20:12:41.000Z,pt,@manobritosccp @Corinthians Marcelo paz gosta de bagrizinho só Fortaleza não jogador desse nível aí . Esquecem . Marcelo paz deve trazer outro fdp do Fortaleza isso sim,replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,0,0,0,32,"{""bookmark_count"": 0, ""impression_count"": 32, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,7d05741f3200f6a1,17e6f62a34a5de19,3fb61184b02aba72,2026-06-16T20:10:21.000Z,pt,@manobritosccp @Corinthians Duvido q venha pro Corinthians. Só se o jogador quiser.,replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,0,0,0,48,"{""bookmark_count"": 0, ""impression_count"": 48, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,0c06241640a19944,17e6f62a34a5de19,57f02eed21ce1eba,2026-06-16T20:03:26.000Z,pt,"@manobritosccp @Corinthians Rapaziada é desfazer do Charles, do Alex Santana, do allan, do mp e trazer o Arthur nao tem muito segredo.",replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,0,0,0,66,"{""bookmark_count"": 0, ""impression_count"": 66, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,d7d0b6fee212d67b,6b7d3c31435c02af,4f0b879047e8577f,2026-06-16T20:02:25.000Z,pt,@mouraul Oque ele iria jogar de bola na saidinha safada do Diniz não tá escrito. Faça acontecer @Corinthians.,replied_to,6b7d3c31435c02af,@Corinthians,c2d16f86ac9065b5,0,0,0,0,0,139,"{""bookmark_count"": 0, ""impression_count"": 139, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,436270b85fdf4542,c0b4ad57d3d40792,aa8c6733cb2221f8,2026-06-16T20:02:21.000Z,pt,@TelecoSCCP @Corinthians Corre algum risco de no caso os sócios tomarem partido da galera que não quer mudança?,replied_to,c0b4ad57d3d40792,@Corinthians,a353f418dc77c2c3,0,1,0,0,0,41,"{""bookmark_count"": 0, ""impression_count"": 41, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,d82b40264718944a,b0ef4bc0e299cb50,00123b0afd400c98,2026-06-16T20:00:06.000Z,pt,@Corinthians Cadê o papel de parede do Hugo 🤷,replied_to,b0ef4bc0e299cb50,@Corinthians,,0,0,0,0,0,333,"{""bookmark_count"": 0, ""impression_count"": 333, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,98c7924ff556c9ab,17e6f62a34a5de19,9b7f5218dfb790d2,2026-06-16T19:59:57.000Z,pt,"@manobritosccp @Corinthians Sim, joga muito. Mas não pelo salario astronomico que o clube sempre paga",replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,1,0,0,51,"{""bookmark_count"": 0, ""impression_count"": 51, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,7312213d73253cb1,66fb02eaceaa2029,3c667e8d2a40a914,2026-06-16T19:59:18.000Z,pt,"@Corinthians pô, dahora! mas e aí? cadê o velhote? já pagaram o Talleres???",replied_to,66fb02eaceaa2029,@Corinthians,,0,0,1,0,0,120,"{""bookmark_count"": 0, ""impression_count"": 120, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,3d95ca076e05d870,b0ef4bc0e299cb50,a38a5a4b1be7626d,2026-06-16T19:57:43.000Z,pt,@Corinthians Tem que estar de olho nos caras do conselho que estão destruindo o clube! Fora modelo associativo!! @Safiel_1910 já!! Assinem https://t.co/I97WUa9NRO,replied_to,b0ef4bc0e299cb50,@Corinthians,5aed579b626650d1,0,0,0,0,0,40,"{""bookmark_count"": 0, ""impression_count"": 40, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,f91b25909fd6c615,b0ef4bc0e299cb50,cdda430ecab9703a,2026-06-16T19:55:14.000Z,pt,@Corinthians O ADM tem que tá de olho e no segundo caixa do Corinthians https://t.co/ic8yfPtKjP,replied_to,b0ef4bc0e299cb50,@Corinthians,,0,0,0,0,0,698,"{""bookmark_count"": 0, ""impression_count"": 698, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,8b2c2cc1b5e2c24e,b0ef4bc0e299cb50,c3ee41c8e28af199,2026-06-16T19:52:58.000Z,pt,@Corinthians Já pagaram o transferban? Ou pagaram a viagem do associado filhote de Eurico Mirante @stabile_osmar para os EUA?,replied_to,b0ef4bc0e299cb50,@Corinthians,1716affd2889b159,0,0,0,0,0,358,"{""bookmark_count"": 0, ""impression_count"": 358, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,0024bf2db197c230,0024bf2db197c230,4903a799cd65c952,2026-06-16T19:52:51.000Z,pt,@Corinthians faça alguma coisa https://t.co/waBzMNnDIy,quoted,e39705e2e8b309eb,@Corinthians,,0,0,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,5a09b86d26b970e4,7a0396d32ae15d65,b99872ef10fb91e8,2026-06-16T19:46:35.000Z,pt,@FielNaAlma pra mim seria uma otima opção o problema e a condição financeira do @Corinthians,replied_to,7a0396d32ae15d65,@Corinthians,054a60b276501a71,0,0,0,0,0,54,"{""bookmark_count"": 0, ""impression_count"": 54, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,54b1166914dc6e72,66fb02eaceaa2029,3c7c17f191b2bb11,2026-06-16T19:46:33.000Z,pt,@Corinthians Vira e mexe nós destruímos a região da pompéia tbm 2025 fizemos isso 2 vezes,replied_to,66fb02eaceaa2029,@Corinthians,,0,0,15,0,0,459,"{""bookmark_count"": 0, ""impression_count"": 459, ""like_count"": 15, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,79f997c4e7a57c42,c0b4ad57d3d40792,0ef48f7fbc6dd3db,2026-06-16T19:45:30.000Z,pt,"@TelecoSCCP @Corinthians E o boleto desse mês que não foi emitido ainda, tem coisa aí.",replied_to,c0b4ad57d3d40792,@Corinthians,a353f418dc77c2c3,0,1,0,0,0,45,"{""bookmark_count"": 0, ""impression_count"": 45, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,7377a9130dfdf876,e39705e2e8b309eb,0114e9a8d1eb8d4b,2026-06-16T19:44:33.000Z,pt,"@Gremio @Corinthians um cara pro nosso meio Dispensa Charles, nao renova com Carrilho Infelizmente com as eminentes vendas de bidon e andre ele seria um bom nome",replied_to,e39705e2e8b309eb,@Corinthians,d11ede0b14412afb,0,0,0,0,0,81,"{""bookmark_count"": 0, ""impression_count"": 81, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,0553a5a60497a541,17e6f62a34a5de19,40e47f9e8ab1e6be,2026-06-16T19:44:29.000Z,pt,@manobritosccp @Corinthians E o dinheiro ?,replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,0,0,0,23,"{""bookmark_count"": 0, ""impression_count"": 23, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,951a2f596e734d20,951a2f596e734d20,05e629d34eb40eaa,2026-06-16T19:41:13.000Z,pt,Alo @Corinthians manda o Yuri Alberto e mais uns 2 milhãozinho e ele é nosso https://t.co/MaKfzuxhhj,quoted,e39705e2e8b309eb,@Corinthians,,0,0,0,0,0,75,"{""bookmark_count"": 0, ""impression_count"": 75, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,30902dd33059bda2,66fb02eaceaa2029,a16bc928c0951d18,2026-06-16T19:40:57.000Z,pt,"@Corinthians @Gabrielfut1977 Que porra de Pompéia, tomar no cu",replied_to,66fb02eaceaa2029,@Corinthians,3a86e388873ff368,0,0,0,0,0,98,"{""bookmark_count"": 0, ""impression_count"": 98, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,800a9c44abdfffd7,b0ef4bc0e299cb50,c03a6f689e8c3f5a,2026-06-16T19:40:07.000Z,pt,@Corinthians Raniele foi de legendário,replied_to,b0ef4bc0e299cb50,@Corinthians,,0,0,0,0,0,51,"{""bookmark_count"": 0, ""impression_count"": 51, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,6f26b9aeb5b6dea3,c419270ae05a92ab,fbb68d590c9d284d,2026-06-16T19:38:24.000Z,pt,"@biimolina @Corinthians eles queriam o André, pede 15€ e o Arthur.",replied_to,c419270ae05a92ab,@Corinthians,60076aa9a943ee4d,0,0,0,0,0,18,"{""bookmark_count"": 0, ""impression_count"": 18, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,86459d10b9df53ef,e39705e2e8b309eb,2d705dcf41549e54,2026-06-16T19:37:32.000Z,pt,"@Gremio @Corinthians vamo filho, agora é a hora de fazer um bom negócio",replied_to,e39705e2e8b309eb,@Corinthians,d11ede0b14412afb,0,0,0,0,0,218,"{""bookmark_count"": 0, ""impression_count"": 218, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,e7dd53ce24d6847f,e7dd53ce24d6847f,9aca859a088972f0,2026-06-16T19:32:41.000Z,pt,posso falar? @Corinthians https://t.co/Ub2ZjjQy2B,quoted,e39705e2e8b309eb,@Corinthians,,1,0,0,0,0,93,"{""bookmark_count"": 0, ""impression_count"": 93, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 1}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,221eea4675b9768c,66fb02eaceaa2029,8c30ebca3f0c6190,2026-06-16T19:29:47.000Z,pt,"@Corinthians É isso! Europa é lugar pra ir passear, não pra realizar sonho de jogar bola.",replied_to,66fb02eaceaa2029,@Corinthians,,0,0,54,0,0,664,"{""bookmark_count"": 0, ""impression_count"": 664, ""like_count"": 54, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,8b8b7fb81bcb0aa1,66fb02eaceaa2029,054ac4f9df6666a6,2026-06-16T19:24:59.000Z,pt,@Corinthians Talleres tá acabando o dia vai dar merda,replied_to,66fb02eaceaa2029,@Corinthians,,0,0,2,0,0,155,"{""bookmark_count"": 0, ""impression_count"": 155, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,eb2a7d4f8c7e1d65,e39705e2e8b309eb,bfc6a2d9d959c559,2026-06-16T19:19:27.000Z,pt,@Gremio @Corinthians pra repor a saída do André/bidon,replied_to,e39705e2e8b309eb,@Corinthians,d11ede0b14412afb,0,0,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,0b84afb4ce81fd32,c0b4ad57d3d40792,86b3b281f2552613,2026-06-16T19:17:17.000Z,pt,@marcelospato @Corinthians Portal do Associado.,replied_to,1c1920944bdfc06a,@Corinthians,fba558ae9f7a32fe,0,0,0,0,0,49,"{""bookmark_count"": 0, ""impression_count"": 49, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,b94f5dc1d1be2ec4,b94f5dc1d1be2ec4,114c7f3fec946417,2026-06-16T19:08:30.000Z,pt,".@Corinthians vamos tá vendo esses teus torcedores, hein?! da uma olhadinha na timeline do @MLTimao2012. pode um corinthiano falar todo dia do @Flamengo? KKKKKKKKKKKKKKKKKKKKKKK",,,@Corinthians|@Flamengo,643db324c27a149f,0,2,0,0,0,17,"{""bookmark_count"": 0, ""impression_count"": 17, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 2, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,b9e3223bd7d4997f,b0ef4bc0e299cb50,b35163ad6edacc20,2026-06-16T19:06:46.000Z,pt,@Corinthians Tem que estar de olho na Safiel https://t.co/Y74jta3Is2,replied_to,b0ef4bc0e299cb50,@Corinthians,,0,0,1,0,0,90,"{""bookmark_count"": 0, ""impression_count"": 90, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,38fd5a96156579bf,66fb02eaceaa2029,7673aba94f76fe91,2026-06-16T19:02:02.000Z,pt,@Corinthians Postando foto de viagem enquanto deve pro talleres foda,replied_to,66fb02eaceaa2029,@Corinthians,,0,0,0,0,0,422,"{""bookmark_count"": 0, ""impression_count"": 422, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,6a6b38fc3d677152,b0ef4bc0e299cb50,9e90bf82c6421b72,2026-06-16T19:01:54.000Z,pt,@Corinthians O pior que quando cobra Nego fica bravo ainda,replied_to,b0ef4bc0e299cb50,@Corinthians,,0,0,0,0,0,468,"{""bookmark_count"": 0, ""impression_count"": 468, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,7c706bae28d3c59c,a165dc3f0ea30138,04958f7cc0a0b465,2026-06-16T19:01:44.000Z,pt,@DataFutebol Troca pelo André e forma a dupla Arthur e bidon .... @Corinthians,replied_to,a165dc3f0ea30138,@Corinthians,768ada32b06ec70b,0,0,0,0,0,98,"{""bookmark_count"": 0, ""impression_count"": 98, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,9bbc0f49ae239bd4,e39705e2e8b309eb,a966c010c4b40741,2026-06-16T19:01:18.000Z,pt,"@Gremio @luisbutti Abre o olho @Corinthians !!!! Esse é “bola”, Marcelo paz, não vacila!",replied_to,e39705e2e8b309eb,@Corinthians,d11ede0b14412afb|efd5f6f650677673,0,0,0,0,0,57,"{""bookmark_count"": 0, ""impression_count"": 57, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,44e70dde4d121b9c,66fb02eaceaa2029,4405079e07ead34a,2026-06-16T19:00:08.000Z,pt,@Corinthians Num joga bola pra ver vc voltar pro vulcão...,replied_to,66fb02eaceaa2029,@Corinthians,,0,0,16,0,0,640,"{""bookmark_count"": 0, ""impression_count"": 640, ""like_count"": 16, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,c35fd2a74b30fa73,66fb02eaceaa2029,3c848188737b320e,2026-06-16T18:59:17.000Z,pt,@Corinthians Haha da hora adm e o talleres porra tem que pagar essa merda,replied_to,66fb02eaceaa2029,@Corinthians,,0,0,5,0,0,410,"{""bookmark_count"": 0, ""impression_count"": 410, ""like_count"": 5, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Corinthians,@Corinthians,@Corinthians lang:pt -is:retweet,13eb4925cd311d10,17e6f62a34a5de19,2ac4057c3bfe660f,2026-06-16T18:58:03.000Z,pt,"@manobritosccp @Corinthians não porque o Arthur não tem intensidade nenhuma mais, não marca ninguém contra o Corinthians estava com a língua de fora no primeiro tempo, esse time precisa ficar mais jovem e não mais velho, o Corinthians de 2023 sofrido desse problema sem intensidade física",replied_to,17e6f62a34a5de19,@Corinthians,6412fc10f8d05cb5,0,0,1,0,0,72,"{""bookmark_count"": 0, ""impression_count"": 72, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
